time,nr_query_cols,nr_query_conds,nr_data_rows,nr_data_cols,nr_users,tot_cpu,tot_mem
27.914514802,4,3,1000000,25,3,12,10
30.322013464,4,3,1000000,25,3,12,10
34.313404352,4,3,1000000,25,3,13,10
29.149597038,4,3,1000000,25,3,13,10
29.557696603,4,3,1000000,25,3,13,10
28.616907402,4,3,1000000,25,3,13,10
50.284394812,4,3,1000000,25,3,10,10
36.105018422,4,3,1000000,25,3,10,10
32.956088007,4,3,1000000,25,3,10,10
31.713096113,4,3,1000000,25,3,10,10
33.463602713,4,3,1000000,25,3,12,10
31.641010281,4,3,1000000,25,3,12,10
29.388556779,4,3,1000000,25,3,12,10
29.826595994,4,3,1000000,25,3,12,10
43.938958475,4,3,1000000,25,3,11,10
33.123065501,4,3,1000000,25,3,11,10
34.005573308,4,3,1000000,25,3,11,10
30.128863244,4,3,1000000,25,3,11,10
40.71848315,4,3,1000000,25,3,11,10
36.202696856,4,3,1000000,25,3,11,10
32.631891042,4,3,1000000,25,3,11,10
30.379265211,4,3,1000000,25,3,11,10
33.492383623,4,3,1000000,25,3,12,10
33.251683023,4,3,1000000,25,3,12,10
30.53752458,4,3,1000000,25,3,12,10
31.655042878,4,3,1000000,25,3,12,10
42.876047736,4,3,1000000,25,3,13,10
34.797980208,4,3,1000000,25,3,13,10
30.242180549,4,3,1000000,25,3,13,10
30.639973402,4,3,1000000,25,3,13,10
34.838873868,4,3,1000000,25,3,10,11
31.164015503,4,3,1000000,25,3,10,11
31.826032693,4,3,1000000,25,3,10,11
29.357879735,4,3,1000000,25,3,10,11
48.429168568,4,3,1000000,25,3,12,11
32.944008584,4,3,1000000,25,3,12,11
28.787455804,4,3,1000000,25,3,12,11
26.451424266,4,3,1000000,25,3,12,11
50.76828453,4,3,1000000,25,3,13,11
32.614852497,4,3,1000000,25,3,13,11
27.874703574,4,3,1000000,25,3,13,11
25.263927642,4,3,1000000,25,3,13,11
30.751689421,4,3,1000000,25,3,12,11
29.970464769,4,3,1000000,25,3,12,11
27.529748459,4,3,1000000,25,3,12,11
24.673481748,4,3,1000000,25,3,12,11
153.633778564,4,3,1000000,25,3,10,11
43.649861485,4,3,1000000,25,3,10,11
34.433180024,4,3,1000000,25,3,10,11
31.870970463,4,3,1000000,25,3,10,11
95.307776656,4,3,1000000,25,3,10,11
38.476504416,4,3,1000000,25,3,10,11
31.836027657,4,3,1000000,25,3,10,11
28.100820991,4,3,1000000,25,3,10,11
39.429491074,4,3,1000000,25,3,11,11
33.399923424,4,3,1000000,25,3,11,11
29.686346841,4,3,1000000,25,3,11,11
30.713882575,4,3,1000000,25,3,11,11
162.808691332,4,3,1000000,25,3,13,11
38.575658495,4,3,1000000,25,3,13,11
32.930018499,4,3,1000000,25,3,13,11
29.721430959,4,3,1000000,25,3,13,11
36.422103949,4,3,1000000,25,3,11,11
33.64390262,4,3,1000000,25,3,11,11
29.412329976,4,3,1000000,25,3,11,11
28.804964407,4,3,1000000,25,3,11,11
37.518368875,4,3,1000000,25,3,11,11
32.003606349,4,3,1000000,25,3,11,11
29.592266434,4,3,1000000,25,3,11,11
28.372410529,4,3,1000000,25,3,11,11
34.795395773,4,3,1000000,25,3,11,11
30.960928263,4,3,1000000,25,3,11,11
31.114755311,4,3,1000000,25,3,11,11
31.341342372,4,3,1000000,25,3,11,11
31.507935625,4,3,1000000,25,3,11,11
29.087061965,4,3,1000000,25,3,11,11
30.968629602,4,3,1000000,25,3,11,11
26.714771673,4,3,1000000,25,3,11,11
31.734863501,4,3,1000000,25,3,13,11
29.096375092,4,3,1000000,25,3,13,11
29.93501591,4,3,1000000,25,3,13,11
31.752121018,4,3,1000000,25,3,11,11
30.668012438,4,3,1000000,25,3,11,11
31.1226805,4,3,1000000,25,3,11,11
29.072864066,4,3,1000000,25,3,11,11
56.830188239,4,3,1000000,25,3,12,11
37.413835844,4,3,1000000,25,3,12,11
33.387500768,4,3,1000000,25,3,12,11
30.063301004,4,3,1000000,25,3,12,11
48.120145626,4,3,1000000,25,3,11,11
34.708193154,4,3,1000000,25,3,11,11
31.62280932,4,3,1000000,25,3,11,11
29.326142271,4,3,1000000,25,3,11,11
37.188505244,4,3,1000000,25,3,11,11
31.351829954,4,3,1000000,25,3,11,11
29.65849547,4,3,1000000,25,3,11,11
28.446792227,4,3,1000000,25,3,11,11
54.114202232,4,3,1000000,25,3,13,11
35.372463785,4,3,1000000,25,3,13,11
29.726585505,4,3,1000000,25,3,13,11
27.784188683,4,3,1000000,25,3,13,11
33.661825851,4,3,1000000,25,3,13,11
32.022642866,4,3,1000000,25,3,13,11
29.690715283,4,3,1000000,25,3,13,11
32.376441423,4,3,1000000,25,3,13,11
47.16882662,4,3,1000000,25,3,11,11
36.718686626,4,3,1000000,25,3,11,11
33.773459091,4,3,1000000,25,3,11,11
30.122797938,4,3,1000000,25,3,11,11
38.29332703,4,3,1000000,25,3,13,11
30.156555332,4,3,1000000,25,3,13,11
29.94741493,4,3,1000000,25,3,13,11
29.339441182,4,3,1000000,25,3,13,11
30.84351397,4,3,1000000,25,3,11,11
27.964650013,4,3,1000000,25,3,11,11
28.901927902,4,3,1000000,25,3,11,11
29.55304869,4,3,1000000,25,3,11,11
33.562679536,4,3,1000000,25,3,13,11
29.319522991,4,3,1000000,25,3,13,11
29.360961313,4,3,1000000,25,3,13,11
26.325552968,4,3,1000000,25,3,13,11
37.261044704,4,3,1000000,25,3,10,11
33.208363934,4,3,1000000,25,3,10,11
32.952208775,4,3,1000000,25,3,10,11
29.512852011,4,3,1000000,25,3,10,11
31.556190307,4,3,1000000,25,3,12,11
30.245761238,4,3,1000000,25,3,12,11
28.275532257,4,3,1000000,25,3,12,11
31.269056156,4,3,1000000,25,3,13,11
31.001274329,4,3,1000000,25,3,13,11
29.625064524,4,3,1000000,25,3,13,11
27.138963852,4,3,1000000,25,3,13,11
39.392008314,4,3,1000000,25,3,13,11
30.325192235,4,3,1000000,25,3,13,11
32.109501001,4,3,1000000,25,3,13,11
29.656312244,4,3,1000000,25,3,13,11
52.175038602,5,4,1000000,25,4,10,10
37.979398032,5,4,1000000,25,4,10,10
31.128559362,5,4,1000000,25,4,10,10
47.825022611,5,4,1000000,25,4,11,10
34.085380135,5,4,1000000,25,4,11,10
31.362957429,5,4,1000000,25,4,11,10
77.433145797,5,4,1000000,25,4,10,10
41.554819954,5,4,1000000,25,4,10,10
34.944870435,5,4,1000000,25,4,10,10
29.955769378,5,4,1000000,25,4,10,10
76.387185507,5,4,1000000,25,4,11,10
38.175181276,5,4,1000000,25,4,11,10
33.459969325,5,4,1000000,25,4,11,10
31.459834208,5,4,1000000,25,4,11,10
49.696952231,5,4,1000000,25,4,10,10
35.922745286,5,4,1000000,25,4,10,10
33.302437486,5,4,1000000,25,4,10,10
29.934671025,5,4,1000000,25,4,10,10
46.526434937,5,4,1000000,25,4,11,10
36.891904008,5,4,1000000,25,4,11,10
30.288825517,5,4,1000000,25,4,11,10
28.153596647,5,4,1000000,25,4,11,10
39.530630391,5,4,1000000,25,4,10,10
34.406924541,5,4,1000000,25,4,10,10
30.536166963,5,4,1000000,25,4,10,10
27.500740396,5,4,1000000,25,4,10,10
40.411197133,5,4,1000000,25,4,11,10
30.043663974,5,4,1000000,25,4,11,10
29.998536133,5,4,1000000,25,4,11,10
27.504748231,5,4,1000000,25,4,11,10
55.108207275,5,4,1000000,25,4,11,10
36.252894775,5,4,1000000,25,4,11,10
33.003018086,5,4,1000000,25,4,11,10
44.150564615,5,4,1000000,25,4,12,10
34.619296603,5,4,1000000,25,4,12,10
30.937931936,5,4,1000000,25,4,12,10
64.864244587,5,4,1000000,25,4,11,10
42.764223453,5,4,1000000,25,4,11,10
31.819754015,5,4,1000000,25,4,11,10
31.965414471,5,4,1000000,25,4,11,10
58.899146657,5,4,1000000,25,4,12,10
36.378221895,5,4,1000000,25,4,12,10
31.677210886,5,4,1000000,25,4,12,10
28.959538249,5,4,1000000,25,4,12,10
43.564815237,5,4,1000000,25,4,11,10
34.62472379,5,4,1000000,25,4,11,10
29.622129448,5,4,1000000,25,4,11,10
27.871862773,5,4,1000000,25,4,11,10
45.206070768,5,4,1000000,25,4,12,10
33.067703714,5,4,1000000,25,4,12,10
31.492118864,5,4,1000000,25,4,12,10
26.928584978,5,4,1000000,25,4,12,10
36.380605726,5,4,1000000,25,4,11,10
34.099236187,5,4,1000000,25,4,11,10
28.495878549,5,4,1000000,25,4,11,10
28.30397886,5,4,1000000,25,4,11,10
34.505383262,5,4,1000000,25,4,12,10
30.973472157,5,4,1000000,25,4,12,10
26.298806517,5,4,1000000,25,4,12,10
25.748507908,5,4,1000000,25,4,12,10
208.665768344,5,4,1000000,25,4,10,10
48.647025761,5,4,1000000,25,4,10,10
36.795731449,5,4,1000000,25,4,10,10
29.015561571,5,4,1000000,25,4,10,10
203.998671084,5,4,1000000,25,4,11,10
47.098046209,5,4,1000000,25,4,11,10
34.981190849,5,4,1000000,25,4,11,10
29.021324114,5,4,1000000,25,4,11,10
67.354643941,5,4,1000000,25,4,10,10
39.351568758,5,4,1000000,25,4,10,10
34.081824196,5,4,1000000,25,4,10,10
28.205457977,5,4,1000000,25,4,10,10
66.668228891,5,4,1000000,25,4,11,10
40.810112335,5,4,1000000,25,4,11,10
33.284005759,5,4,1000000,25,4,11,10
30.591505894,5,4,1000000,25,4,11,10
47.291394573,5,4,1000000,25,4,10,10
34.026587184,5,4,1000000,25,4,10,10
30.402969022,5,4,1000000,25,4,10,10
30.255541706,5,4,1000000,25,4,10,10
45.120455268,5,4,1000000,25,4,11,10
36.5501916,5,4,1000000,25,4,11,10
28.496562432,5,4,1000000,25,4,11,10
29.253346206,5,4,1000000,25,4,11,10
37.698009059,5,4,1000000,25,4,10,10
32.854562385,5,4,1000000,25,4,10,10
30.567456594,5,4,1000000,25,4,10,10
28.409359277,5,4,1000000,25,4,10,10
39.926658714,5,4,1000000,25,4,11,10
31.647791039,5,4,1000000,25,4,11,10
29.916786374,5,4,1000000,25,4,11,10
26.790734009,5,4,1000000,25,4,11,10
219.364382129,5,4,1000000,25,4,11,10
50.380606051,5,4,1000000,25,4,11,10
36.208141795,5,4,1000000,25,4,11,10
33.256458491,5,4,1000000,25,4,11,10
182.629592235,5,4,1000000,25,4,12,10
44.55884966,5,4,1000000,25,4,12,10
32.756652052,5,4,1000000,25,4,12,10
29.785467336,5,4,1000000,25,4,12,10
56.965660661,5,4,1000000,25,4,11,10
39.692933451,5,4,1000000,25,4,11,10
31.288087113,5,4,1000000,25,4,11,10
30.366500733,5,4,1000000,25,4,11,10
57.25075386,5,4,1000000,25,4,12,10
35.589228922,5,4,1000000,25,4,12,10
32.448774714,5,4,1000000,25,4,12,10
29.488212087,5,4,1000000,25,4,12,10
41.360310371,5,4,1000000,25,4,11,10
34.654628573,5,4,1000000,25,4,11,10
29.598135188,5,4,1000000,25,4,11,10
31.054373979,5,4,1000000,25,4,11,10
39.234986046,5,4,1000000,25,4,12,10
32.262825359,5,4,1000000,25,4,12,10
31.470124473,5,4,1000000,25,4,12,10
29.066535319,5,4,1000000,25,4,12,10
35.515183547,5,4,1000000,25,4,11,10
30.150014781,5,4,1000000,25,4,11,10
28.964690178,5,4,1000000,25,4,11,10
29.856430771,5,4,1000000,25,4,11,10
34.508165439,5,4,1000000,25,4,12,10
31.775205871,5,4,1000000,25,4,12,10
29.734476369,5,4,1000000,25,4,12,10
29.386880769,5,4,1000000,25,4,12,10
108.927980793,5,4,1000000,25,4,10,10
48.037538935,5,4,1000000,25,4,10,10
36.016752928,5,4,1000000,25,4,10,10
36.300754425,5,4,1000000,25,4,10,10
116.563228341,5,4,1000000,25,4,11,10
47.011068918,5,4,1000000,25,4,11,10
35.102660681,5,4,1000000,25,4,11,10
29.849463034,5,4,1000000,25,4,11,10
56.598828232,5,4,1000000,25,4,10,10
40.65936882,5,4,1000000,25,4,10,10
32.771429887,5,4,1000000,25,4,10,10
31.498696903,5,4,1000000,25,4,10,10
56.929445133,5,4,1000000,25,4,11,10
38.015736238,5,4,1000000,25,4,11,10
31.969973265,5,4,1000000,25,4,11,10
29.23621924,5,4,1000000,25,4,11,10
46.30823533,5,4,1000000,25,4,10,10
35.80322983,5,4,1000000,25,4,10,10
32.862887029,5,4,1000000,25,4,10,10
29.93975053,5,4,1000000,25,4,10,10
45.600189872,5,4,1000000,25,4,11,10
34.67582663,5,4,1000000,25,4,11,10
30.199717629,5,4,1000000,25,4,11,10
31.058323814,5,4,1000000,25,4,11,10
40.033614836,5,4,1000000,25,4,10,10
34.289721797,5,4,1000000,25,4,10,10
32.919411587,5,4,1000000,25,4,10,10
29.679939586,5,4,1000000,25,4,10,10
38.391113489,5,4,1000000,25,4,11,10
34.239549302,5,4,1000000,25,4,11,10
31.295037713,5,4,1000000,25,4,11,10
29.322738094,5,4,1000000,25,4,11,10
109.682027349,5,4,1000000,25,4,11,10
49.520962476,5,4,1000000,25,4,11,10
37.742659355,5,4,1000000,25,4,11,10
32.542529513,5,4,1000000,25,4,11,10
117.087498842,5,4,1000000,25,4,12,10
46.877712638,5,4,1000000,25,4,12,10
35.282773364,5,4,1000000,25,4,12,10
30.382787354,5,4,1000000,25,4,12,10
52.646317003,5,4,1000000,25,4,11,10
38.571303276,5,4,1000000,25,4,11,10
34.758588243,5,4,1000000,25,4,11,10
30.378371396,5,4,1000000,25,4,11,10
53.690891305,5,4,1000000,25,4,12,10
36.029377616,5,4,1000000,25,4,12,10
32.036443207,5,4,1000000,25,4,12,10
30.279289358,5,4,1000000,25,4,12,10
40.609264825,5,4,1000000,25,4,11,10
32.852127093,5,4,1000000,25,4,11,10
32.571409135,5,4,1000000,25,4,11,10
30.847140643,5,4,1000000,25,4,11,10
42.369715565,5,4,1000000,25,4,12,10
33.134945864,5,4,1000000,25,4,12,10
29.574815973,5,4,1000000,25,4,12,10
29.817831922,5,4,1000000,25,4,12,10
34.930649913,5,4,1000000,25,4,11,10
33.414878154,5,4,1000000,25,4,11,10
30.708585492,5,4,1000000,25,4,11,10
29.628553183,5,4,1000000,25,4,11,10
35.182940793,5,4,1000000,25,4,12,10
31.792335702,5,4,1000000,25,4,12,10
29.962234791,5,4,1000000,25,4,12,10
29.556615452,5,4,1000000,25,4,12,10
83.946636974,5,4,1000000,25,4,10,10
45.704829944,5,4,1000000,25,4,10,10
36.593985602,5,4,1000000,25,4,10,10
31.284775657,5,4,1000000,25,4,10,10
84.885235007,5,4,1000000,25,4,11,10
42.914075322,5,4,1000000,25,4,11,10
78.615493315,5,4,1000000,25,4,12,10
39.009972005,5,4,1000000,25,4,12,10
32.727237978,5,4,1000000,25,4,12,10
30.720819226,5,4,1000000,25,4,12,10
63.224794663,5,4,1000000,25,4,13,10
38.312835317,5,4,1000000,25,4,13,10
31.745230515,5,4,1000000,25,4,13,10
29.089593546,5,4,1000000,25,4,13,10
63.171729804,5,4,1000000,25,4,13,10
37.603790837,5,4,1000000,25,4,13,10
32.898672921,5,4,1000000,25,4,13,10
28.906754037,5,4,1000000,25,4,13,10
67.369446509,5,4,1000000,25,4,11,10
42.980860119,5,4,1000000,25,4,11,10
33.117202822,5,4,1000000,25,4,11,10
30.593210387,5,4,1000000,25,4,11,10
40.07254731,5,4,1000000,25,4,12,10
34.407136748,5,4,1000000,25,4,12,10
32.203168566,5,4,1000000,25,4,12,10
29.188815616,5,4,1000000,25,4,12,10
39.373007739,5,4,1000000,25,4,11,10
34.688759892,5,4,1000000,25,4,11,10
33.423630485,5,4,1000000,25,4,11,10
28.893192227,5,4,1000000,25,4,11,10
37.115192745,5,4,1000000,25,4,13,10
30.796761946,5,4,1000000,25,4,13,10
29.482121437,5,4,1000000,25,4,13,10
28.349493636,5,4,1000000,25,4,13,10
48.74510974,5,4,1000000,25,4,12,10
37.441568181,5,4,1000000,25,4,12,10
30.829502053,5,4,1000000,25,4,12,10
30.424149307,5,4,1000000,25,4,12,10
33.599234989,5,4,1000000,25,4,13,10
30.44158992,5,4,1000000,25,4,13,10
27.489326151,5,4,1000000,25,4,13,10
29.475896419,5,4,1000000,25,4,13,10
34.623697369,5,4,1000000,25,4,13,10
30.845378221,5,4,1000000,25,4,13,10
28.068512047,5,4,1000000,25,4,13,10
28.06239149,5,4,1000000,25,4,13,10
38.845882672,5,4,1000000,25,4,11,10
33.707158804,5,4,1000000,25,4,11,10
31.49878104,5,4,1000000,25,4,11,10
29.992764137,5,4,1000000,25,4,11,10
35.772381047,5,4,1000000,25,4,11,10
33.90532459,5,4,1000000,25,4,11,10
31.657645484,5,4,1000000,25,4,11,10
29.401517822,5,4,1000000,25,4,11,10
34.744145127,5,4,1000000,25,4,13,10
31.928825901,5,4,1000000,25,4,13,10
30.433652707,5,4,1000000,25,4,13,10
28.570720099,5,4,1000000,25,4,13,10
45.86892655,5,4,1000000,25,4,12,10
35.454801026,5,4,1000000,25,4,12,10
31.653362726,5,4,1000000,25,4,12,10
28.912791291,5,4,1000000,25,4,12,10
46.507905204,5,4,1000000,25,4,13,10
37.007562836,5,4,1000000,25,4,13,10
32.841445419,5,4,1000000,25,4,13,10
31.103252768,5,4,1000000,25,4,13,10
35.623011397,5,4,1000000,25,4,12,10
31.606493703,5,4,1000000,25,4,12,10
30.875169673,5,4,1000000,25,4,12,10
29.974105884,5,4,1000000,25,4,12,10
34.474486832,5,4,1000000,25,4,13,10
31.957440676,5,4,1000000,25,4,13,10
29.041931877,5,4,1000000,25,4,13,10
28.376886162,5,4,1000000,25,4,13,10
54.380802998,5,4,1000000,25,4,10,10
40.404611463,5,4,1000000,25,4,10,10
35.006885432,5,4,1000000,25,4,10,10
33.296673947,5,4,1000000,25,4,10,10
34.889185532,5,4,1000000,25,4,12,10
31.476502414,5,4,1000000,25,4,12,10
30.002041265,5,4,1000000,25,4,12,10
27.904554578,5,4,1000000,25,4,12,10
47.023735247,5,4,1000000,25,4,11,10
35.40369297,5,4,1000000,25,4,11,10
33.320219888,5,4,1000000,25,4,11,10
29.994799334,5,4,1000000,25,4,11,10
43.280224291,5,4,1000000,25,4,11,10
37.578702329,5,4,1000000,25,4,11,10
33.354922958,5,4,1000000,25,4,11,10
30.208548914,5,4,1000000,25,4,11,10
37.962321814,5,4,1000000,25,4,12,10
30.719491181,5,4,1000000,25,4,12,10
29.113860365,5,4,1000000,25,4,12,10
31.406112768,5,4,1000000,25,4,12,10
52.218482063,5,4,1000000,25,4,13,10
36.704985032,5,4,1000000,25,4,13,10
33.55591669,5,4,1000000,25,4,13,10
28.293837623,5,4,1000000,25,4,13,10
38.971772939,5,4,1000000,25,4,10,11
34.517235458,5,4,1000000,25,4,10,11
29.498754341,5,4,1000000,25,4,10,11
29.469540168,5,4,1000000,25,4,10,11
63.939354243,5,4,1000000,25,4,12,11
39.684551287,5,4,1000000,25,4,12,11
33.899208423,5,4,1000000,25,4,12,11
28.959244541,5,4,1000000,25,4,12,11
60.867754102,5,4,1000000,25,4,13,11
36.907662845,5,4,1000000,25,4,13,11
31.317433476,5,4,1000000,25,4,13,11
30.182729001,5,4,1000000,25,4,13,11
33.802250293,5,4,1000000,25,4,12,11
32.445508164,5,4,1000000,25,4,12,11
27.013454231,5,4,1000000,25,4,12,11
27.839657582,5,4,1000000,25,4,12,11
210.499641107,5,4,1000000,25,4,10,11
51.268739697,5,4,1000000,25,4,10,11
35.852421054,5,4,1000000,25,4,10,11
32.326365832,5,4,1000000,25,4,10,11
113.748922033,5,4,1000000,25,4,10,11
47.828550522,5,4,1000000,25,4,10,11
36.455395303,5,4,1000000,25,4,10,11
32.190002423,5,4,1000000,25,4,10,11
42.773193075,5,4,1000000,25,4,11,11
33.934901174,5,4,1000000,25,4,11,11
30.227056459,5,4,1000000,25,4,11,11
31.348237322,5,4,1000000,25,4,11,11
200.075436025,5,4,1000000,25,4,13,11
46.415419705,5,4,1000000,25,4,13,11
35.073528774,5,4,1000000,25,4,13,11
29.636009369,5,4,1000000,25,4,13,11
40.149549908,5,4,1000000,25,4,11,11
34.521498524,5,4,1000000,25,4,11,11
31.705290955,5,4,1000000,25,4,11,11
30.112189924,5,4,1000000,25,4,11,11
44.418573438,5,4,1000000,25,4,11,11
36.531538909,5,4,1000000,25,4,11,11
31.938687929,5,4,1000000,25,4,11,11
30.143246573,5,4,1000000,25,4,11,11
40.547181989,5,4,1000000,25,4,11,11
33.206120496,5,4,1000000,25,4,11,11
29.483051224,5,4,1000000,25,4,11,11
31.002609136,5,4,1000000,25,4,11,11
35.320975094,5,4,1000000,25,4,11,11
32.337923235,5,4,1000000,25,4,11,11
28.960668578,5,4,1000000,25,4,11,11
27.099891248,5,4,1000000,25,4,11,11
31.67782136,5,4,1000000,25,4,13,11
30.007905066,5,4,1000000,25,4,13,11
26.27085593,5,4,1000000,25,4,13,11
27.629102594,5,4,1000000,25,4,13,11
36.266496771,5,4,1000000,25,4,11,11
32.534831264,5,4,1000000,25,4,11,11
31.682478367,5,4,1000000,25,4,11,11
28.002014247,5,4,1000000,25,4,11,11
64.440248324,5,4,1000000,25,4,12,11
39.603711047,5,4,1000000,25,4,12,11
33.611105264,5,4,1000000,25,4,12,11
33.179927872,5,4,1000000,25,4,12,11
56.897658167,5,4,1000000,25,4,11,11
40.277904248,5,4,1000000,25,4,11,11
32.277965702,5,4,1000000,25,4,11,11
29.385181905,5,4,1000000,25,4,11,11
42.14638427,5,4,1000000,25,4,11,11
33.895586049,5,4,1000000,25,4,11,11
29.858184908,5,4,1000000,25,4,11,11
28.105023059,5,4,1000000,25,4,11,11
67.486715707,5,4,1000000,25,4,13,11
40.887595051,5,4,1000000,25,4,13,11
32.159488872,5,4,1000000,25,4,13,11
30.466615894,5,4,1000000,25,4,13,11
41.090163969,5,4,1000000,25,4,13,11
33.814926161,5,4,1000000,25,4,13,11
27.827666292,5,4,1000000,25,4,13,11
31.940045474,5,4,1000000,25,4,13,11
50.944351064,5,4,1000000,25,4,11,11
40.574083355,5,4,1000000,25,4,11,11
33.828831521,5,4,1000000,25,4,11,11
29.203235953,5,4,1000000,25,4,11,11
41.587194256,5,4,1000000,25,4,13,11
33.267623833,5,4,1000000,25,4,13,11
29.571991304,5,4,1000000,25,4,13,11
27.413211003,5,4,1000000,25,4,13,11
34.727856416,5,4,1000000,25,4,11,11
34.387455708,5,4,1000000,25,4,11,11
34.29730853,5,4,1000000,25,4,11,11
30.063092824,5,4,1000000,25,4,11,11
38.11012442,5,4,1000000,25,4,13,11
31.755153131,5,4,1000000,25,4,13,11
28.944999592,5,4,1000000,25,4,13,11
29.097017778,5,4,1000000,25,4,13,11
42.144385234,5,4,1000000,25,4,10,11
34.199523424,5,4,1000000,25,4,10,11
33.432113911,5,4,1000000,25,4,10,11
30.737605448,5,4,1000000,25,4,10,11
35.543499675,5,4,1000000,25,4,13,11
32.800896526,5,4,1000000,25,4,13,11
45.725848442,5,4,1000000,25,4,13,11
34.9738569,5,4,1000000,25,4,13,11
34.137765739,5,4,1000000,25,4,13,11
30.699907522,5,4,1000000,25,4,13,11
69.420095804,6,5,1000000,25,5,10,10
48.496543388,6,5,1000000,25,5,10,10
31.648026718,6,5,1000000,25,5,10,10
51.32451289,6,5,1000000,25,5,11,10
35.721242173,6,5,1000000,25,5,11,10
28.980921091,6,5,1000000,25,5,11,10
90.383658231,6,5,1000000,25,5,10,10
44.630182616,6,5,1000000,25,5,10,10
34.842574101,6,5,1000000,25,5,10,10
30.660714597,6,5,1000000,25,5,10,10
94.645866538,6,5,1000000,25,5,11,10
39.031236432,6,5,1000000,25,5,11,10
32.505370624,6,5,1000000,25,5,11,10
31.146500069,6,5,1000000,25,5,11,10
53.983710252,6,5,1000000,25,5,10,10
39.884651871,6,5,1000000,25,5,10,10
32.716601373,6,5,1000000,25,5,10,10
30.324648666,6,5,1000000,25,5,10,10
54.681031865,6,5,1000000,25,5,11,10
36.185818433,6,5,1000000,25,5,11,10
30.109825689,6,5,1000000,25,5,11,10
28.100792874,6,5,1000000,25,5,11,10
42.347502315,6,5,1000000,25,5,10,10
34.749617125,6,5,1000000,25,5,10,10
31.01346807,6,5,1000000,25,5,10,10
30.385654729,6,5,1000000,25,5,10,10
44.080097516,6,5,1000000,25,5,11,10
34.116907388,6,5,1000000,25,5,11,10
29.785189316,6,5,1000000,25,5,11,10
27.625331724,6,5,1000000,25,5,11,10
59.744669334,6,5,1000000,25,5,11,10
40.801475486,6,5,1000000,25,5,11,10
34.09363269,6,5,1000000,25,5,11,10
52.860464631,6,5,1000000,25,5,12,10
34.716803762,6,5,1000000,25,5,12,10
29.199241498,6,5,1000000,25,5,12,10
74.074539429,6,5,1000000,25,5,11,10
40.184349069,6,5,1000000,25,5,11,10
36.779501735,6,5,1000000,25,5,11,10
29.93479969,6,5,1000000,25,5,11,10
72.116725228,6,5,1000000,25,5,12,10
38.02874644,6,5,1000000,25,5,12,10
32.725655515,6,5,1000000,25,5,12,10
30.545899962,6,5,1000000,25,5,12,10
43.807204717,6,5,1000000,25,5,11,10
36.958461278,6,5,1000000,25,5,11,10
31.44151159,6,5,1000000,25,5,11,10
30.712245928,6,5,1000000,25,5,11,10
44.147186174,6,5,1000000,25,5,12,10
35.089859507,6,5,1000000,25,5,12,10
31.67534969,6,5,1000000,25,5,12,10
31.048003558,6,5,1000000,25,5,12,10
39.793428352,6,5,1000000,25,5,11,10
32.320633745,6,5,1000000,25,5,11,10
30.847053414,6,5,1000000,25,5,11,10
27.778029849,6,5,1000000,25,5,11,10
38.938130076,6,5,1000000,25,5,12,10
31.20845934,6,5,1000000,25,5,12,10
29.21548637,6,5,1000000,25,5,12,10
28.553724169,6,5,1000000,25,5,12,10
251.481754851,6,5,1000000,25,5,10,10
51.699281464,6,5,1000000,25,5,10,10
40.352023246,6,5,1000000,25,5,10,10
35.009247094,6,5,1000000,25,5,10,10
251.893815577,6,5,1000000,25,5,11,10
47.240666946,6,5,1000000,25,5,11,10
37.345724828,6,5,1000000,25,5,11,10
32.08760914,6,5,1000000,25,5,11,10
74.046127083,6,5,1000000,25,5,10,10
44.485912322,6,5,1000000,25,5,10,10
35.667554234,6,5,1000000,25,5,10,10
32.435148137,6,5,1000000,25,5,10,10
71.284813986,6,5,1000000,25,5,11,10
42.567147134,6,5,1000000,25,5,11,10
32.779062451,6,5,1000000,25,5,11,10
29.26624067,6,5,1000000,25,5,11,10
52.321204341,6,5,1000000,25,5,10,10
42.190697114,6,5,1000000,25,5,10,10
34.371320171,6,5,1000000,25,5,10,10
30.106377981,6,5,1000000,25,5,10,10
50.416300025,6,5,1000000,25,5,11,10
36.885859188,6,5,1000000,25,5,11,10
33.906805655,6,5,1000000,25,5,11,10
27.996272821,6,5,1000000,25,5,11,10
45.376770767,6,5,1000000,25,5,10,10
36.339633148,6,5,1000000,25,5,10,10
34.452581477,6,5,1000000,25,5,10,10
29.792872855,6,5,1000000,25,5,10,10
42.695722276,6,5,1000000,25,5,11,10
36.32441314,6,5,1000000,25,5,11,10
30.337280687,6,5,1000000,25,5,11,10
30.033048838,6,5,1000000,25,5,11,10
255.84695939,6,5,1000000,25,5,11,10
56.690251767,6,5,1000000,25,5,11,10
38.73656023,6,5,1000000,25,5,11,10
34.516954257,6,5,1000000,25,5,11,10
